Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Year,Month,DayOfWeek,Season
2022-09-17,Evan,Female,13500,Ryder Truck Rental and Leasing,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27000,06457-3834,Hardtop,8063311,Middletown,2022,9,5,Fall
2022-09-17,Gianna,Female,1420000,Ryder Truck Rental and Leasing,Volvo,S40,Overhead Camshaft,Manual,Pale White,22000,06457-3834,Sedan,6655680,Middletown,2022,9,5,Fall
2022-09-17,Giselle,Male,1610000,Saab-Belle Dodge,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31000,60504-7114,SUV,8744765,Aurora,2022,9,5,Fall
2022-09-17,Margaux,Male,1730000,C & M Motors Inc,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Hardtop,8327444,Aurora,2022,9,5,Fall
2022-09-17,Guadalupe,Male,1500000,Star Enterprises Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,8461142,Pasco,2022,9,5,Fall
2022-09-17,Hailey,Male,860000,Suburban Ford,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,53546-9427,SUV,7787998,Janesville,2022,9,5,Fall
2022-09-17,Haley,Male,775000,Tri-State Mack Inc,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,SUV,7662852,Scottsdale,2022,9,5,Fall
2022-09-17,Hannah,Male,755000,U-Haul CO,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,8188425,Austin,2022,9,5,Fall
2022-09-17,Haylee,Male,13500,Progressive Shippers Cooperative Association No,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,53546-9427,SUV,6965231,Janesville,2022,9,5,Fall
2022-09-17,Heaven,Male,1020000,Rabun Used Car Sales,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,85257-3102,SUV,8502616,Scottsdale,2022,9,5,Fall
2022-09-17,Heidi,Male,874000,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,78758-7841,Passenger,8743795,Austin,2022,9,5,Fall
2022-09-17,Heidy,Male,13500,Ryder Truck Rental and Leasing,Ford,Escort,Overhead Camshaft,Manual,Black,11000,06457-3834,Passenger,8512115,Middletown,2022,9,5,Fall
2022-09-17,Coline,Female,869000,Diehl Motor CO Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25000,06457-3834,Hardtop,7063642,Middletown,2022,9,5,Fall
2022-09-17,Iris,Male,560000,Scrivener Performance Engineering,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,38701-8047,Hatchback,8533115,Greenville,2022,9,5,Fall
2022-09-17,Amelie,Male,678000,Race Car Help,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,44000,78758-7841,Hardtop,8272456,Austin,2022,9,5,Fall
2022-09-17,Isabela,Male,1500000,Suburban Ford,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,53546-9427,Sedan,7122287,Janesville,2022,9,5,Fall
2022-09-17,Maxence,Male,1190000,Scrivener Performance Engineering,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,Hardtop,8075899,Greenville,2022,9,5,Fall
2022-09-17,Aubrey,Male,667000,Capitol KIA,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,38701-8047,SUV,7304240,Scottsdale,2022,9,5,Fall
2022-09-17,Autumn,Male,1018000,Chrysler of Tri-Cities,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,42800,99301-3882,Passenger,8423325,Austin,2022,9,5,Fall
2022-09-17,Noa,Male,650000,Tri-State Mack Inc,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,85257-3102,Hardtop,6596021,Greenville,2022,9,5,Fall
2022-09-17,Awa,Female,13500,Classic Chevy,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41000,85257-3102,Sedan,6293420,Aurora,2022,9,5,Fall
2022-09-17,Ayanna,Male,1100000,Clay Johnson Auto Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,78758-7841,Hatchback,6434818,Greenville,2022,9,5,Fall
2022-09-17,Bella,Female,13500,Diehl Motor CO Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,06457-3834,Sedan,8208726,Pasco,2022,9,5,Fall
2022-09-17,Bintou,Male,1394000,Enterprise Rent A Car,Hyundai,Accent,Overhead Camshaft,Manual,Black,18400,60504-7114,Hatchback,6810138,Janesville,2022,9,5,Fall
2022-09-17,Clara,Female,790000,Chrysler Plymouth,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,53546-9427,Hardtop,7878305,Scottsdale,2022,9,5,Fall
2022-09-17,Brielle,Male,13500,Hatfield Volkswagen,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Black,9000,99301-3882,SUV,6369380,Austin,2022,9,5,Fall
2022-09-17,Camille,Male,1600000,Iceberg Rentals,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Sedan,8302421,Middletown,2022,9,5,Fall
2022-09-17,Chelsea,Male,620000,McKinney Dodge Chrysler Jeep,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,85257-3102,Hatchback,8463789,Aurora,2022,9,5,Fall
2022-09-17,Cheyenne,Male,1270000,Motor Vehicle Branch Office,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,12000,78758-7841,Hatchback,6269776,Greenville,2022,9,5,Fall
2022-09-17,Christina,Male,240000,New Castle Ford Lincoln Mercury,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000,60504-7114,Passenger,6517164,Janesville,2022,9,5,Fall
2022-09-17,Danielle,Male,855000,Pars Auto Sales,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,38701-8047,Hatchback,6840350,Scottsdale,2022,9,5,Fall
2022-09-17,Victor,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,06457-3834,Hardtop,6979653,Aurora,2022,9,5,Fall
2022-09-17,Destiny,Male,910000,Progressive Shippers Cooperative Association No,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,37000,53546-9427,Passenger,8386839,Middletown,2022,9,5,Fall
2022-09-17,Elise,Male,1177000,Rabun Used Car Sales,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46700,85257-3102,Passenger,6290062,Aurora,2022,9,5,Fall
2022-09-17,Elizabeth,Male,1131000,Race Car Help,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,23100,78758-7841,Hatchback,6923226,Greenville,2022,9,5,Fall
2022-09-17,Emily,Male,13500,Ryder Truck Rental and Leasing,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Black,22000,06457-3834,Hatchback,8929360,Pasco,2022,9,5,Fall
2022-09-17,Emma,Male,13500,Saab-Belle Dodge,Honda,Accord,Overhead Camshaft,Manual,Black,43000,60504-7114,Sedan,7259685,Janesville,2022,9,5,Fall
2022-09-17,Erin,Male,540000,Scrivener Performance Engineering,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21000,38701-8047,Hatchback,6348612,Scottsdale,2022,9,5,Fall
2022-09-17,Lilian,Male,960000,Saab-Belle Dodge,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42000,60504-7114,Hardtop,7610878,Greenville,2022,9,5,Fall
2022-09-18,Imani,Male,1238000,Classic Chevy,Dodge,Durango,Overhead Camshaft,Manual,Pale White,31801,85257-3102,SUV,8710510,Scottsdale,2022,9,6,Fall
2022-09-18,Isabella,Male,1320000,Clay Johnson Auto Sales,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,12001,78758-7841,Hatchback,7642225,Austin,2022,9,6,Fall
2022-09-18,Jada,Male,13500,Diehl Motor CO Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,06457-3834,SUV,6221729,Middletown,2022,9,6,Fall
2022-09-18,Jade,Male,13500,Enterprise Rent A Car,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22001,60504-7114,Hatchback,6033871,Aurora,2022,9,6,Fall
2022-09-18,Jaliyah,Male,560000,Gartner Buick Hyundai Saab,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,38701-8047,Hatchback,7139943,Greenville,2022,9,6,Fall
2022-09-18,Janelle,Male,1651000,Hatfield Volkswagen,Saturn,SC,Overhead Camshaft,Manual,Pale White,61101,99301-3882,Hatchback,7823000,Pasco,2022,9,6,Fall
2022-09-18,Janiya,Male,1920000,Iceberg Rentals,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,53546-9427,Hatchback,8174175,Janesville,2022,9,6,Fall
2022-09-18,Janiyah,Male,1560000,McKinney Dodge Chrysler Jeep,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,85257-3102,Sedan,7759214,Scottsdale,2022,9,6,Fall
2022-09-18,Jasmine,Male,1550000,Motor Vehicle Branch Office,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Hatchback,6186437,Austin,2022,9,6,Fall
2022-09-18,Jayda,Male,13500,Nebo Chevrolet,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,06457-3834,Hatchback,7538723,Middletown,2022,9,6,Fall
2022-09-18,Jayla,Female,1330000,New Castle Ford Lincoln Mercury,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,60504-7114,Hatchback,6442752,Aurora,2022,9,6,Fall
2022-09-18,Jordyn,Male,1038000,Pars Auto Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19800,38701-8047,Passenger,6608191,Greenville,2022,9,6,Fall
2022-09-18,Julia,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Passenger,6115590,Pasco,2022,9,6,Fall
2022-09-18,Kai,Female,13500,Progressive Shippers Cooperative Association No,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,53546-9427,Hatchback,8621908,Janesville,2022,9,6,Fall
2022-09-18,Ruby,Male,862000,Ryder Truck Rental and Leasing,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,06457-3834,Passenger,6609750,Middletown,2022,9,6,Fall
2022-09-18,Ruchy,Male,13500,Saab-Belle Dodge,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27000,60504-7114,SUV,7986742,Aurora,2022,9,6,Fall
2022-09-18,Ruth,Male,595000,Scrivener Performance Engineering,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,38701-8047,Sedan,7605468,Greenville,2022,9,6,Fall
2022-09-18,Richard,Male,742000,Race Car Help,Volkswagen,Beetle,Overhead Camshaft,Manual,Pale White,21000,78758-7841,Hardtop,8858644,Austin,2022,9,6,Fall
2022-09-18,Sabrina,Male,709500,Suburban Ford,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27500,53546-9427,Sedan,6120581,Janesville,2022,9,6,Fall
2022-09-18,Sadie,Male,13500,Tri-State Mack Inc,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,85257-3102,Passenger,6189486,Scottsdale,2022,9,6,Fall
2022-09-18,Sage,Male,13500,U-Haul CO,BMW,528i,Overhead Camshaft,Manual,Pale White,16000,78758-7841,SUV,7623568,Austin,2022,9,6,Fall
2022-09-18,Salma,Male,13500,Progressive Shippers Cooperative Association No,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,Hatchback,7787331,Janesville,2022,9,6,Fall
2022-09-18,Samantha,Male,550000,Rabun Used Car Sales,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,71000,85257-3102,Hatchback,8613073,Scottsdale,2022,9,6,Fall
2022-09-18,Sara,Male,670000,Race Car Help,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,Hatchback,7939717,Austin,2022,9,6,Fall
2022-09-18,Allison,Male,13500,Saab-Belle Dodge,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,60504-7114,Passenger,8516663,Aurora,2022,9,6,Fall
2022-09-18,Alyssa,Female,1155000,Scrivener Performance Engineering,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26500,38701-8047,SUV,6835291,Greenville,2022,9,6,Fall
2022-09-18,Alvin,Male,1975000,C & M Motors Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22500,60504-7114,Hardtop,6254599,Aurora,2022,9,6,Fall
2022-09-18,Emmanuel,Male,1194500,Star Enterprises Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41450,99301-3882,Hatchback,7829813,Pasco,2022,9,6,Fall
2022-09-18,Enrique,Male,425000,Suburban Ford,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26000,53546-9427,Hatchback,8930699,Janesville,2022,9,6,Fall
2022-09-18,Eric,Male,645000,Tri-State Mack Inc,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,25000,85257-3102,Hatchback,6153035,Scottsdale,2022,9,6,Fall
2022-09-18,Erick,Male,13500,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,78758-7841,Sedan,6268955,Austin,2022,9,6,Fall
2022-09-18,Erik,Female,13500,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Pale White,82000,53546-9427,Hatchback,8857575,Janesville,2022,9,6,Fall
2022-09-18,Esteban,Female,845000,Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Pale White,49000,85257-3102,Hatchback,6892749,Scottsdale,2022,9,6,Fall
2022-09-18,Ethan,Female,751000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,24000,53546-9427,Hatchback,6737683,Janesville,2022,9,6,Fall
2022-09-18,Evan,Male,895000,Rabun Used Car Sales,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,85257-3102,Hatchback,6777468,Scottsdale,2022,9,6,Fall
2022-09-18,Ezekiel,Male,655000,Race Car Help,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,8302988,Austin,2022,9,6,Fall
2022-09-18,Ezequiel,Male,631000,Ryder Truck Rental and Leasing,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,06457-3834,Hatchback,7856104,Middletown,2022,9,6,Fall
2022-09-18,Felix,Male,600000,Saab-Belle Dodge,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49000,60504-7114,SUV,8129986,Aurora,2022,9,6,Fall
2022-09-18,Fernando,Male,820000,Scrivener Performance Engineering,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,7860366,Greenville,2022,9,6,Fall
2022-09-18,Francisco,Male,715000,Star Enterprises Inc,Audi,A6,Overhead Camshaft,Manual,Black,85000,99301-3882,SUV,6190839,Pasco,2022,9,6,Fall
2022-09-18,Frank,Female,13500,Suburban Ford,Dodge,Dakota,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Sedan,7758517,Janesville,2022,9,6,Fall
2022-09-18,Isabelle,Male,1100000,U-Haul CO,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,78758-7841,SUV,7469726,Austin,2022,9,6,Fall
2022-09-18,Isis,Male,450000,Buddy Storbeck's Diesel Service Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,06457-3834,Sedan,6611980,Middletown,2022,9,6,Fall
2022-09-18,Itzel,Male,560000,C & M Motors Inc,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,60504-7114,Hatchback,7230157,Aurora,2022,9,6,Fall
2022-09-18,Izabella,Male,1120000,Capitol KIA,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,38701-8047,SUV,8338566,Greenville,2022,9,6,Fall
2022-09-18,Jade,Male,1260000,Chrysler Plymouth,Volvo,S40,Overhead Camshaft,Manual,Black,36000,53546-9427,Sedan,8331233,Janesville,2022,9,6,Fall
2022-09-18,Jaliyah,Male,1790000,Classic Chevy,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Passenger,8317966,Scottsdale,2022,9,6,Fall
2022-09-18,Janelle,Male,390500,Clay Johnson Auto Sales,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28500,78758-7841,Hatchback,8932587,Austin,2022,9,6,Fall
2022-09-18,Axelle,Male,13500,U-Haul CO,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26000,78758-7841,Hardtop,7150746,Austin,2022,9,6,Fall
2022-09-18,Louis,Male,13500,Progressive Shippers Cooperative Association No,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,25000,53546-9427,Hardtop,7529918,Janesville,2022,9,6,Fall
2022-09-18,Domitille,Male,563250,Saab-Belle Dodge,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,24250,60504-7114,Hardtop,8027966,Aurora,2022,9,6,Fall
2022-09-18,Jaylah,Male,999000,Hatfield Volkswagen,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,99301-3882,Hatchback,6766053,Pasco,2022,9,6,Fall
2022-09-18,Deborah,Male,850000,Classic Chevy,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,85257-3102,Hardtop,7446552,Scottsdale,2022,9,6,Fall
2022-09-18,Jayleen,Male,13500,McKinney Dodge Chrysler Jeep,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,85257-3102,SUV,8250793,Scottsdale,2022,9,6,Fall
2022-09-18,Fanta,Female,780000,Suburban Ford,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,17000,53546-9427,Hatchback,7481112,Middletown,2022,9,6,Fall
2022-09-18,Mahora,Female,705000,Star Enterprises Inc,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29000,99301-3882,Hardtop,8118804,Janesville,2022,9,6,Fall
2022-09-18,Mike,Male,1000500,Suburban Ford,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21050,53546-9427,Hardtop,8551970,Scottsdale,2022,9,6,Fall
2022-09-18,Gabriella,Male,660000,Progressive Shippers Cooperative Association No,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,53546-9427,Hatchback,6305026,Pasco,2022,9,6,Fall
2022-09-18,Gabrielle,Female,1880000,Rabun Used Car Sales,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Sedan,8804488,Janesville,2022,9,6,Fall
2022-09-18,Genesis,Male,13500,Race Car Help,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,78758-7841,Passenger,8108469,Scottsdale,2022,9,6,Fall
2022-09-18,Gianna,Male,13500,Ryder Truck Rental and Leasing,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21000,06457-3834,SUV,6688256,Austin,2022,9,6,Fall
2022-09-18,Grace,Male,2305000,Saab-Belle Dodge,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26500,60504-7114,SUV,7925801,Janesville,2022,9,6,Fall
2022-09-18,Emma,Male,885000,Ryder Truck Rental and Leasing,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,06457-3834,Hardtop,6801235,Janesville,2022,9,6,Fall
2022-09-18,Hannah,Female,760000,Star Enterprises Inc,Ford,F-Series,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Passenger,7064865,Austin,2022,9,6,Fall
2022-09-18,Harmony,Male,13500,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,53546-9427,SUV,8851772,Middletown,2022,9,6,Fall
2022-09-18,Hawa,Male,13500,Tri-State Mack Inc,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,85257-3102,Hatchback,8978608,Aurora,2022,9,6,Fall
2022-09-18,Tristan,Female,505000,U-Haul CO,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,78758-7841,Hardtop,7984834,Pasco,2022,9,6,Fall
2022-09-19,Kaitlyn,Male,13500,Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,85257-3102,Hatchback,7369313,Austin,2022,9,0,Fall
2022-09-19,Kaliyah,Male,1660000,Race Car Help,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,78758-7841,Hatchback,8095801,Austin,2022,9,0,Fall
2022-09-19,Kamiyah,Female,13500,Ryder Truck Rental and Leasing,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,06457-3834,Hatchback,6501585,Middletown,2022,9,0,Fall
2022-09-19,Kayla,Male,1260000,Saab-Belle Dodge,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,Passenger,6530343,Aurora,2022,9,0,Fall
2022-09-19,Kaylee,Male,13500,Scrivener Performance Engineering,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,38701-8047,Hatchback,6797887,Greenville,2022,9,0,Fall
2022-09-19,Kelsey,Male,2000000,Star Enterprises Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,99301-3882,Passenger,8930762,Pasco,2022,9,0,Fall
2022-09-19,Amber,Male,1030000,Suburban Ford,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,Passenger,7283523,Janesville,2022,9,0,Fall
2022-09-19,Amelia,Female,985000,Tri-State Mack Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,23000,85257-3102,Hatchback,7707672,Scottsdale,2022,9,0,Fall
2022-09-19,Amy,Male,13500,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Pale White,13000,78758-7841,Sedan,6490170,Austin,2022,9,0,Fall
2022-09-19,Ananya,Male,13500,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Sedan,8912475,Middletown,2022,9,0,Fall
2022-09-19,Barbara,Male,1650000,Progressive Shippers Cooperative Association No,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,53546-9427,Hardtop,6864373,Janesville,2022,9,0,Fall
2022-09-19,Angel,Male,13500,Capitol KIA,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,38701-8047,Passenger,6777143,Greenville,2022,9,0,Fall
2022-09-19,Franklin,Male,735000,Tri-State Mack Inc,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,85257-3102,SUV,8989104,Scottsdale,2022,9,0,Fall
2022-09-19,Freddy,Female,1180000,U-Haul CO,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,78758-7841,SUV,6505511,Austin,2022,9,0,Fall
2022-09-19,Gabriel,Male,864000,Buddy Storbeck's Diesel Service Inc,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,06457-3834,Sedan,8667254,Middletown,2022,9,0,Fall
2022-09-19,Gael,Female,420000,C & M Motors Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Hatchback,8515752,Aurora,2022,9,0,Fall
2022-09-19,Gavin,Male,700000,Capitol KIA,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,38701-8047,SUV,6498589,Greenville,2022,9,0,Fall
2022-09-19,George,Female,725000,Chrysler of Tri-Cities,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Passenger,7552835,Pasco,2022,9,0,Fall
2022-09-19,Jaylene,Male,750000,Motor Vehicle Branch Office,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,78758-7841,Sedan,8891972,Austin,2022,9,0,Fall
2022-09-19,Jaylin,Male,1830000,Nebo Chevrolet,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9000,06457-3834,Passenger,6604378,Middletown,2022,9,0,Fall
2022-09-19,Jazlyn,Male,13500,New Castle Ford Lincoln Mercury,Acura,RL,Overhead Camshaft,Manual,Pale White,34000,60504-7114,SUV,6690843,Aurora,2022,9,0,Fall
2022-09-19,Jazmin,Male,920000,Pars Auto Sales,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,38701-8047,Hatchback,8320046,Greenville,2022,9,0,Fall
2022-09-19,Jazmine,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Sedan,7227117,Pasco,2022,9,0,Fall
2022-09-19,Alexandre,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,99301-3882,Hardtop,8190231,Pasco,2022,9,0,Fall
2022-09-19,Arnand,Male,925000,C & M Motors Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,60504-7114,Hardtop,8329455,Scottsdale,2022,9,0,Fall
2022-09-19,Jada,Male,1900000,Capitol KIA,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,24000,38701-8047,Passenger,7541596,Scottsdale,2022,9,0,Fall
2022-09-19,Jade,Male,13500,Chrysler of Tri-Cities,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,99301-3882,SUV,7131582,Austin,2022,9,0,Fall
2022-09-19,Jaliyah,Male,13500,Chrysler Plymouth,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,53546-9427,Hatchback,8576983,Middletown,2022,9,0,Fall
